scheme,sample,spec,xvar,dvar,mvar,yvar,b_base_xn,se_base_xn,p_base_xn,N_base,r2w_base,b_mech,se_mech,p_mech,N_mech,r2w_mech,b_y_key,se_y_key,p_y_key,b_y_m,se_y_m,p_y_m,b_y_xn,se_y_xn,p_y_xn,N_y,r2w_y,base_ok10,base_ok05,mech_ok10,mech_ok05,ykey_ok10,ykey_ok05,theory_ok10,theory_ok05,attenuated,strict_ok10,strict_ok05,sig_base_xn,sig_mech,sig_y_key,sig_y_m,sig_y_xn
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_zero_w,F1_pat_apply_total,-.0099942939317695,.0035745949,.0059668953,522,.28466877,-2.59861620074e-07,3.5384343e-07,.4640395,522,.034799505,.026617310393076,.052987937,.61629343,-480.0199384533142,764.51233,.53119427,-.0101543368019226,.0035124235,.0045078774,522,.28911251,1,1,0,0,0,0,0,0,0,0,0,***,,,,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_zero_w,F1_pat_utility_apply,-.0016052615933047,.0026167152,.54064953,522,.44100448,-2.59861620074e-07,3.5384343e-07,.4640395,522,.034799505,.0420668039864808,.025736758,.10459137,-602.350298718665,469.06635,.20139194,-.0018175850051428,.0023187278,.43455234,522,.45915383,0,0,0,0,0,0,0,0,0,0,0,,,,,
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_zero_w,ln_pat_utility_apply,-2.77521469737e-07,2.3399316e-07,.2377928,522,.78706247,-2.59861620074e-07,3.5384343e-07,.4640395,522,.034799505,3.10013406788e-07,1.6225991e-06,.84877914,-.071653893649341,.033496544,.034307804,-2.96552755722e-07,2.3311878e-07,.2056224,522,.79009163,0,0,0,0,0,0,0,0,0,0,0,,,,**,
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_zero_w,pat_apply_total,-.0032385827903384,.00369167,.3819721,522,.2708073,-2.59861620074e-07,3.5384343e-07,.4640395,522,.034799505,-.0033661547457568,.063924283,.95808548,-364.0047323781863,865.18213,.67465514,-.003328708919903,.0039281505,.39834246,522,.2737408,0,0,0,0,0,0,0,0,0,0,0,,,,,
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_zero_w,pat_utility_apply,-.0012055355307202,.0026817808,.6538052,522,.39635348,-2.59861620074e-07,3.5384343e-07,.4640395,522,.034799505,.031720979184362,.024065446,.18980157,-756.4048043749663,409.51334,.067026466,-.0014441695173295,.0024839712,.56198847,522,.41048145,0,0,0,0,0,0,0,0,0,0,0,,,,*,
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1_w,D1_soccap_leverage_zero_w,F1_ln_pat_utility_apply,-8.93532900810e-07,3.0496130e-07,.0040416406,408,.81046271,-2.05535040518e-07,4.0194828e-07,.61002481,408,.034451835,-8.31821548732e-07,7.6327910e-07,.27793175,.0079892627556542,.021835178,.71507603,-9.12388435085e-07,3.0821923e-07,.003689708,408,.81092668,1,1,0,0,0,0,0,0,0,0,0,***,,,,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1_w,D1_soccap_leverage_zero_w,F1_pat_apply_total,-.0109854787744498,.0029480909,.00029480903,408,.40087354,-2.05535040518e-07,4.0194828e-07,.61002481,408,.034451835,-.0088873898854752,.0061577703,.15148348,18.61675778490146,105.05149,.85963058,-.0112006539560601,.0031620881,.00056152337,408,.40436342,1,1,0,0,0,0,0,0,0,0,0,***,,,,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1_w,D1_soccap_leverage_zero_w,F1_pat_utility_apply,-.0020006002340227,.0021112508,.34519616,408,.52959293,-2.05535040518e-07,4.0194828e-07,.61002481,408,.034451835,-.0049672575629732,.0047843428,.30119875,41.43954986549122,83.229218,.61944592,-.0021144852859713,.0021417434,.32544702,408,.53076053,0,0,0,0,0,0,0,0,0,0,0,,,,,
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1_w,D1_soccap_leverage_zero_w,ln_pat_utility_apply,-5.14318773813e-07,2.4607621e-07,.038670521,408,.81077582,-2.05535040518e-07,4.0194828e-07,.61002481,408,.034451835,-2.65102114167e-08,8.5688816e-07,.97536933,-.0333842649629839,.018334366,.071059301,-5.21833670268e-07,2.5788529e-07,.045187637,408,.81377643,1,1,0,0,0,0,0,0,0,0,0,**,,,*,**
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1_w,D1_soccap_leverage_zero_w,pat_apply_total,-.003982065312631,.0032137842,.21768318,408,.31342438,-2.05535040518e-07,4.0194828e-07,.61002481,408,.034451835,-.0068453146640156,.0097277556,.48295647,-267.0005532208642,123.98471,.033230878,-.0042056243831793,.0032190972,.19383354,408,.32701114,0,0,0,0,0,0,0,0,0,0,0,,,,**,
