city,year,fund_established_count,fund_established_scale_rmb_m,cumulative_fund_established_count,cumulative_fund_established_scale_rmb_m,rolling5_fund_established_count,rolling5_fund_established_scale_rmb_m
柳州市,2019,3,1300.0,7,6841.0,7,6841.0
柳州市,2020,3,3000.0,10,9841.0,10,9841.0
柳州市,2021,2,2500.1,12,12341.1,12,12341.1
柳州市,2022,1,500.1,13,12841.2,11,11510.2
柳州市,2023,4,7660.0,17,20501.2,13,14960.2
柳州市,2024,3,8131.0,20,28632.2,13,21791.2
柳州市,2025,0,0.0,20,28632.2,10,18791.2
株洲市,2015,0,0.0,0,0.0,0,0.0
株洲市,2016,1,500.0,1,500.0,1,500.0
株洲市,2017,1,300.0,2,800.0,2,800.0
株洲市,2018,3,850.0,5,1650.0,5,1650.0
株洲市,2019,2,2200.0,7,3850.0,7,3850.0
株洲市,2020,7,3511.0,14,7361.0,14,7361.0
株洲市,2021,4,1773.0,18,9134.0,17,8634.0
株洲市,2022,2,4315.0,20,13449.0,18,12649.0
株洲市,2023,2,20568.0,22,34017.0,17,32367.0
株洲市,2024,3,1290.0,25,35307.0,18,31457.0
株洲市,2025,1,100.0,26,35407.0,12,28046.0
桂林市,2015,0,0.0,0,0.0,0,0.0
桂林市,2016,1,2220.01,1,2220.01,1,2220.01
桂林市,2017,1,2556.01,2,4776.02,2,4776.02
桂林市,2018,0,0.0,2,4776.02,2,4776.02
桂林市,2019,1,1000.0,3,5776.02,3,5776.02
桂林市,2020,1,100.0,4,5876.02,4,5876.02
桂林市,2021,0,0.0,4,5876.02,3,3656.01
桂林市,2022,0,0.0,4,5876.02,2,1100.0
桂林市,2023,0,0.0,4,5876.02,2,1100.0
桂林市,2024,0,0.0,4,5876.02,1,100.0
桂林市,2025,0,0.0,4,5876.02,0,0.0
梅州市,2015,0,0.0,0,0.0,0,0.0
梅州市,2016,0,0.0,0,0.0,0,0.0
梅州市,2017,0,0.0,0,0.0,0,0.0
梅州市,2018,1,140.0,1,140.0,1,140.0
梅州市,2019,0,0.0,1,140.0,1,140.0
梅州市,2020,0,0.0,1,140.0,1,140.0
梅州市,2021,1,58.0,2,198.0,2,198.0
梅州市,2022,0,0.0,2,198.0,2,198.0
梅州市,2023,0,0.0,2,198.0,1,58.0
梅州市,2024,1,2500.0,3,2698.0,2,2558.0
梅州市,2025,0,0.0,3,2698.0,2,2558.0
梧州市,2015,0,0.0,0,0.0,0,0.0
梧州市,2016,0,0.0,0,0.0,0,0.0
梧州市,2017,0,0.0,0,0.0,0,0.0
梧州市,2018,0,0.0,0,0.0,0,0.0
梧州市,2019,0,0.0,0,0.0,0,0.0
梧州市,2020,1,200.0,1,200.0,1,200.0
梧州市,2021,0,0.0,1,200.0,1,200.0
梧州市,2022,1,5000.0,2,5200.0,2,5200.0
梧州市,2023,0,0.0,2,5200.0,2,5200.0
梧州市,2024,0,0.0,2,5200.0,2,5200.0
梧州市,2025,0,0.0,2,5200.0,1,5000.0
楚雄彝族自治州,2015,0,0.0,0,0.0,0,0.0
楚雄彝族自治州,2016,0,0.0,0,0.0,0,0.0
楚雄彝族自治州,2017,0,0.0,0,0.0,0,0.0
楚雄彝族自治州,2018,0,0.0,0,0.0,0,0.0
楚雄彝族自治州,2019,0,0.0,0,0.0,0,0.0
楚雄彝族自治州,2020,0,0.0,0,0.0,0,0.0
楚雄彝族自治州,2021,2,81.0,2,81.0,2,81.0
楚雄彝族自治州,2022,1,510.0,3,591.0,3,591.0
楚雄彝族自治州,2023,0,0.0,3,591.0,3,591.0
楚雄彝族自治州,2024,0,0.0,3,591.0,3,591.0
楚雄彝族自治州,2025,0,0.0,3,591.0,3,591.0
榆林市,2015,0,0.0,0,0.0,0,0.0
榆林市,2016,0,0.0,0,0.0,0,0.0
榆林市,2017,1,1000.0,1,1000.0,1,1000.0
榆林市,2018,2,150.0,3,1150.0,3,1150.0
榆林市,2019,3,10509.0,6,11659.0,6,11659.0
榆林市,2020,3,597.5,9,12256.5,9,12256.5
榆林市,2021,1,101.0,10,12357.5,10,12357.5
榆林市,2022,0,0.0,10,12357.5,9,11357.5
榆林市,2023,2,1300.0,12,13657.5,9,12507.5
榆林市,2024,0,0.0,12,13657.5,6,1998.5
榆林市,2025,1,1010.1,13,14667.6,4,2411.1
武汉市,2015,4,1401.3,4,1401.3,4,1401.3
武汉市,2016,14,27485.0,18,28886.3,18,28886.3
武汉市,2017,43,74744.195,61,103630.495,61,103630.495
武汉市,2018,34,92499.25,95,196129.745,95,196129.745
武汉市,2019,23,40209.9463,118,236339.6913,118,236339.6913
武汉市,2020,10,11012.01,128,247351.7013,124,245950.4013
武汉市,2021,16,63266.51,144,310618.2113,126,281731.9113
武汉市,2022,19,126661.3,163,437279.5113,102,333649.0163
武汉市,2023,30,70511.35,193,507790.8613,98,311661.1163
武汉市,2024,24,52786.133,217,560576.9943,99,324237.303
武汉市,2025,10,37393.0,227,597969.9943,99,350618.293
毕节市,2015,0,0.0,0,0.0,0,0.0
毕节市,2016,1,1764.75,1,1764.75,1,1764.75
毕节市,2017,1,2705.88,2,4470.63,2,4470.63
毕节市,2018,0,0.0,2,4470.63,2,4470.63
毕节市,2019,0,0.0,2,4470.63,2,4470.63
毕节市,2020,0,0.0,2,4470.63,2,4470.63
毕节市,2021,0,0.0,2,4470.63,1,2705.88
毕节市,2022,0,0.0,2,4470.63,0,0.0
毕节市,2023,0,0.0,2,4470.63,0,0.0
毕节市,2024,0,0.0,2,4470.63,0,0.0
毕节市,2025,0,0.0,2,4470.63,0,0.0
汉中市,2015,0,0.0,0,0.0,0,0.0
汉中市,2016,0,0.0,0,0.0,0,0.0
汉中市,2017,0,0.0,0,0.0,0,0.0
汉中市,2018,1,5000.0,1,5000.0,1,5000.0
汉中市,2019,0,0.0,1,5000.0,1,5000.0
汉中市,2020,0,0.0,1,5000.0,1,5000.0
汉中市,2021,0,0.0,1,5000.0,1,5000.0
汉中市,2022,0,0.0,1,5000.0,1,5000.0
汉中市,2023,0,0.0,1,5000.0,0,0.0
汉中市,2024,0,0.0,1,5000.0,0,0.0
汉中市,2025,0,0.0,1,5000.0,0,0.0
汕头市,2015,0,0.0,0,0.0,0,0.0
汕头市,2016,1,260.0,1,260.0,1,260.0
汕头市,2017,0,0.0,1,260.0,1,260.0
汕头市,2018,1,2500.0,2,2760.0,2,2760.0
汕头市,2019,2,802.0,4,3562.0,4,3562.0
汕头市,2020,0,0.0,4,3562.0,4,3562.0
汕头市,2021,0,0.0,4,3562.0,3,3302.0
汕头市,2022,0,0.0,4,3562.0,3,3302.0
汕头市,2023,0,0.0,4,3562.0,2,802.0
汕头市,2024,0,0.0,4,3562.0,0,0.0
汕头市,2025,0,0.0,4,3562.0,0,0.0
汕尾市,2015,0,0.0,0,0.0,0,0.0
汕尾市,2016,0,0.0,0,0.0,0,0.0
汕尾市,2017,0,0.0,0,0.0,0,0.0
汕尾市,2018,0,0.0,0,0.0,0,0.0
汕尾市,2019,1,300.0,1,300.0,1,300.0
汕尾市,2020,0,0.0,1,300.0,1,300.0
汕尾市,2021,1,8000.0,2,8300.0,2,8300.0
汕尾市,2022,1,40.2,3,8340.2,3,8340.2
汕尾市,2023,2,4000.0,5,12340.2,5,12340.2
汕尾市,2024,3,1020.0,8,13360.2,7,13060.2
汕尾市,2025,0,0.0,8,13360.2,7,13060.2
江门市,2015,0,0.0,0,0.0,0,0.0
江门市,2016,2,180.1,2,180.1,2,180.1
江门市,2017,6,10404.0,8,10584.1,8,10584.1
江门市,2018,2,1715.0,10,12299.1,10,12299.1
江门市,2019,3,226.3,13,12525.4,13,12525.4
江门市,2020,2,360.0,15,12885.4,15,12885.4
江门市,2021,2,204.3,17,13089.7,15,12909.6
江门市,2022,2,304.6,19,13394.3,11,2810.2
江门市,2023,0,0.0,19,13394.3,9,1095.2
江门市,2024,2,1300.0,21,14694.3,8,2168.9
江门市,2025,1,200.0,22,14894.3,7,2008.9
池州市,2015,2,100.0,2,100.0,2,100.0
池州市,2016,3,2954.6,5,3054.6,5,3054.6
池州市,2017,1,,6,,6,
池州市,2018,0,0.0,6,,6,
池州市,2019,2,1000.0,8,,8,
池州市,2020,1,1000.0,9,,7,
池州市,2021,1,400.0,10,,5,
池州市,2022,0,0.0,10,,4,2400.0
池州市,2023,1,735.0,11,,5,3135.0
池州市,2024,1,200.0,12,,4,2335.0
池州市,2025,0,0.0,12,,3,1335.0
沈阳市,2015,0,0.0,0,0.0,0,0.0
沈阳市,2016,5,10550.0,5,10550.0,5,10550.0
沈阳市,2017,6,5441.0,11,15991.0,11,15991.0
沈阳市,2018,2,12000.0,13,27991.0,13,27991.0
沈阳市,2019,3,5300.0,16,33291.0,16,33291.0
沈阳市,2020,7,5122.5618,23,38413.5618,23,38413.5618
沈阳市,2021,3,3233.0,26,41646.5618,21,31096.5618
沈阳市,2022,2,30000.0,28,71646.5618,17,55655.5618
沈阳市,2023,7,10926.0,35,82572.5618,22,54581.5618
沈阳市,2024,6,2100.0,41,84672.5618,25,51381.5618
沈阳市,2025,4,4538.0,45,89210.5618,22,50797.0
沧州市,2015,0,0.0,0,0.0,0,0.0
沧州市,2016,1,500.0,1,500.0,1,500.0
沧州市,2017,2,240.0,3,740.0,3,740.0
沧州市,2018,0,0.0,3,740.0,3,740.0
沧州市,2019,0,0.0,3,740.0,3,740.0
沧州市,2020,4,10470.3,7,11210.3,7,11210.3
沧州市,2021,1,500.0,8,11710.3,7,11210.3
沧州市,2022,1,100.0,9,11810.3,6,11070.3
沧州市,2023,0,0.0,9,11810.3,6,11070.3
沧州市,2024,0,0.0,9,11810.3,6,11070.3
沧州市,2025,0,0.0,9,11810.3,2,600.0
河池市,2015,0,0.0,0,0.0,0,0.0
河池市,2016,0,0.0,0,0.0,0,0.0
河池市,2017,0,0.0,0,0.0,0,0.0
河池市,2018,0,0.0,0,0.0,0,0.0
河池市,2019,0,0.0,0,0.0,0,0.0
河池市,2020,0,0.0,0,0.0,0,0.0
河池市,2021,0,0.0,0,0.0,0,0.0
河池市,2022,0,0.0,0,0.0,0,0.0
河池市,2023,1,500.0,1,500.0,1,500.0
河池市,2024,1,100.0,2,600.0,2,600.0
河池市,2025,0,0.0,2,600.0,2,600.0
河源市,2015,0,0.0,0,0.0,0,0.0
河源市,2016,0,0.0,0,0.0,0,0.0
河源市,2017,1,1000.0,1,1000.0,1,1000.0
河源市,2018,0,0.0,1,1000.0,1,1000.0
河源市,2019,1,800.0,2,1800.0,2,1800.0
河源市,2020,0,0.0,2,1800.0,2,1800.0
河源市,2021,0,0.0,2,1800.0,2,1800.0
河源市,2022,1,100.0,3,1900.0,2,900.0
河源市,2023,1,295.0,4,2195.0,3,1195.0
河源市,2024,0,0.0,4,2195.0,2,395.0
河源市,2025,0,0.0,4,2195.0,2,395.0
泉州市,2015,0,0.0,0,0.0,0,0.0
泉州市,2016,6,59021.01,6,59021.01,6,59021.01
泉州市,2017,5,10344.5,11,69365.51,11,69365.51
泉州市,2018,4,3800.11,15,73165.62,15,73165.62
泉州市,2019,3,12003.01,18,85168.63,18,85168.63
泉州市,2020,2,2200.0,20,87368.63,20,87368.63
泉州市,2021,4,2013.0,24,89381.63,18,30360.62
泉州市,2022,5,14154.01,29,103535.64,18,34170.13
泉州市,2023,9,13786.65,38,117322.29,23,44156.67
泉州市,2024,9,11002.53,47,128324.82,29,43156.19
泉州市,2025,3,1072.11,50,129396.93,30,42028.3
泰安市,2015,0,0.0,0,0.0,0,0.0
泰安市,2016,0,0.0,0,0.0,0,0.0
泰安市,2017,2,2000.02,2,2000.02,2,2000.02
泰安市,2018,0,0.0,2,2000.02,2,2000.02
泰安市,2019,0,0.0,2,2000.02,2,2000.02
泰安市,2020,0,0.0,2,2000.02,2,2000.02
泰安市,2021,1,1000.0,3,3000.02,3,3000.02
泰安市,2022,0,0.0,3,3000.02,1,1000.0
泰安市,2023,0,0.0,3,3000.02,1,1000.0
泰安市,2024,0,0.0,3,3000.02,1,1000.0
泰安市,2025,0,0.0,3,3000.02,1,1000.0
泰州市,2015,0,0.0,0,0.0,0,0.0
泰州市,2016,0,0.0,0,0.0,0,0.0
泰州市,2017,4,6800.0,4,6800.0,4,6800.0
泰州市,2018,11,3964.2,15,10764.2,15,10764.2
泰州市,2019,2,3001.0,17,13765.2,17,13765.2
泰州市,2020,3,3900.0,20,17665.2,20,17665.2
泰州市,2021,2,5300.0,22,22965.2,22,22965.2
泰州市,2022,5,6000.0,27,28965.2,23,22165.2
泰州市,2023,2,1200.0,29,30165.2,14,19401.0
泰州市,2024,2,605.0,31,30770.2,14,17005.0
泰州市,2025,0,0.0,31,30770.2,11,13105.0
泸州市,2015,0,0.0,0,0.0,0,0.0
泸州市,2016,0,0.0,0,0.0,0,0.0
泸州市,2017,2,728.36,2,728.36,2,728.36
泸州市,2018,3,1400.0,5,2128.36,5,2128.36
泸州市,2019,0,0.0,5,2128.36,5,2128.36
泸州市,2020,0,0.0,5,2128.36,5,2128.36
泸州市,2021,0,0.0,5,2128.36,5,2128.36
泸州市,2022,0,0.0,5,2128.36,3,1400.0
泸州市,2023,0,0.0,5,2128.36,0,0.0
泸州市,2024,1,5000.0,6,7128.36,1,5000.0
泸州市,2025,0,0.0,6,7128.36,1,5000.0
洛阳市,2015,0,0.0,0,0.0,0,0.0
洛阳市,2016,0,0.0,0,0.0,0,0.0
洛阳市,2017,2,10610.0,2,10610.0,2,10610.0
洛阳市,2018,2,400.0,4,11010.0,4,11010.0
洛阳市,2019,2,50400.0,6,61410.0,6,61410.0
洛阳市,2020,2,600.0,8,62010.0,8,62010.0
洛阳市,2021,4,10766.0,12,72776.0,12,72776.0
洛阳市,2022,5,1058.7,17,73834.7,15,63224.7
洛阳市,2023,3,1100.0,20,74934.7,16,63924.7
洛阳市,2024,4,4900.0,24,79834.7,18,18424.7
洛阳市,2025,2,354.0,26,80188.7,18,18178.7
济南市,2015,15,4992.5,15,4992.5,15,4992.5
济南市,2016,11,8962.0,26,13954.5,26,13954.5
济南市,2017,5,72000.0,31,85954.5,31,85954.5
济南市,2018,6,39942.01,37,125896.51,37,125896.51
济南市,2019,5,11208.0,42,137104.51,42,137104.51
济南市,2020,8,6375.32,50,143479.83,35,138487.33
济南市,2021,6,6481.1437,56,149960.9737,30,136006.4737
济南市,2022,14,7168.38,70,157129.3537,39,71174.8537
济南市,2023,18,24252.99,88,181382.3437,51,55485.8337
济南市,2024,17,18472.7,105,199855.0437,63,62750.5337
济南市,2025,0,0.0,105,199855.0437,55,56375.2137
济宁市,2015,0,0.0,0,0.0,0,0.0
济宁市,2016,4,2400.0,4,2400.0,4,2400.0
济宁市,2017,0,0.0,4,2400.0,4,2400.0
济宁市,2018,1,2500.0,5,4900.0,5,4900.0
济宁市,2019,1,131.8,6,5031.8,6,5031.8
济宁市,2020,0,0.0,6,5031.8,6,5031.8
济宁市,2021,0,0.0,6,5031.8,2,2631.8
济宁市,2022,2,2300.0,8,7331.8,4,4931.8
济宁市,2023,0,0.0,8,7331.8,3,2431.8
济宁市,2024,0,0.0,8,7331.8,2,2300.0
济宁市,2025,0,0.0,8,7331.8,2,2300.0
济源市,2015,0,0.0,0,0.0,0,0.0
济源市,2016,0,0.0,0,0.0,0,0.0
济源市,2017,0,0.0,0,0.0,0,0.0
济源市,2018,0,0.0,0,0.0,0,0.0
济源市,2019,0,0.0,0,0.0,0,0.0
济源市,2020,0,0.0,0,0.0,0,0.0
济源市,2021,0,0.0,0,0.0,0,0.0
济源市,2022,2,502.0,2,502.0,2,502.0
济源市,2023,1,2680.0,3,3182.0,3,3182.0
济源市,2024,0,0.0,3,3182.0,3,3182.0
济源市,2025,0,0.0,3,3182.0,3,3182.0
海口市,2015,1,,1,,1,
海口市,2016,1,1801.0,2,,2,
海口市,2017,2,20350.0,4,,4,
海口市,2018,0,0.0,4,,4,
海口市,2019,3,3800.0,7,,7,
海口市,2020,0,0.0,7,,6,25951.0
海口市,2021,1,100.0,8,,6,24250.0
海口市,2022,3,12072.0,11,,7,15972.0
海口市,2023,6,3220.8,17,,13,19192.8
海口市,2024,10,6700.0,27,,20,22092.8
海口市,2025,1,1000.0,28,,21,23092.8
海西蒙古族藏族自治州,2015,0,0.0,0,0.0,0,0.0
海西蒙古族藏族自治州,2016,0,0.0,0,0.0,0,0.0
海西蒙古族藏族自治州,2017,1,3001.0,1,3001.0,1,3001.0
海西蒙古族藏族自治州,2018,0,0.0,1,3001.0,1,3001.0
海西蒙古族藏族自治州,2019,0,0.0,1,3001.0,1,3001.0
海西蒙古族藏族自治州,2020,0,0.0,1,3001.0,1,3001.0
海西蒙古族藏族自治州,2021,0,0.0,1,3001.0,1,3001.0
海西蒙古族藏族自治州,2022,0,0.0,1,3001.0,0,0.0
海西蒙古族藏族自治州,2023,0,0.0,1,3001.0,0,0.0
海西蒙古族藏族自治州,2024,0,0.0,1,3001.0,0,0.0
海西蒙古族藏族自治州,2025,0,0.0,1,3001.0,0,0.0
淄博市,2015,1,1000.0,1,1000.0,1,1000.0
淄博市,2016,2,600.0,3,1600.0,3,1600.0
淄博市,2017,0,0.0,3,1600.0,3,1600.0
淄博市,2018,0,0.0,3,1600.0,3,1600.0
淄博市,2019,0,0.0,3,1600.0,3,1600.0
淄博市,2020,6,42000.0,9,43600.0,8,42600.0
淄博市,2021,3,1341.288,12,44941.288,9,43341.288
淄博市,2022,4,3680.0,16,48621.288,13,47021.288
淄博市,2023,2,3085.1,18,51706.388,15,50106.388
淄博市,2024,1,500.0,19,52206.388,16,50606.388
淄博市,2025,0,0.0,19,52206.388,10,8606.388
淮北市,2015,1,,1,,1,
淮北市,2016,2,401.0,3,,3,
淮北市,2017,1,500.0,4,,4,
淮北市,2018,0,0.0,4,,4,
淮北市,2019,5,4042.0,9,,9,
淮北市,2020,0,0.0,9,,8,4943.0
淮北市,2021,3,400.2,12,,9,4942.2
淮北市,2022,1,60.0,13,,9,4502.2
淮北市,2023,4,1100.0,17,,13,5602.2
淮北市,2024,2,2000.0,19,,10,3560.2
淮北市,2025,1,300.0,20,,11,3860.2
淮南市,2015,0,0.0,0,0.0,0,0.0
淮南市,2016,1,5000.0,1,5000.0,1,5000.0
淮南市,2017,3,6020.0,4,11020.0,4,11020.0
淮南市,2018,1,100.0,5,11120.0,5,11120.0
淮南市,2019,0,0.0,5,11120.0,5,11120.0
淮南市,2020,0,0.0,5,11120.0,5,11120.0
淮南市,2021,0,0.0,5,11120.0,4,6120.0
淮南市,2022,1,2000.0,6,13120.0,2,2100.0
淮南市,2023,1,1000.0,7,14120.0,2,3000.0
淮南市,2024,2,2050.0,9,16170.0,4,5050.0
淮南市,2025,0,0.0,9,16170.0,4,5050.0
淮安市,2015,0,0.0,0,0.0,0,0.0
淮安市,2016,0,0.0,0,0.0,0,0.0
淮安市,2017,0,0.0,0,0.0,0,0.0
淮安市,2018,5,8928.0,5,8928.0,5,8928.0
淮安市,2019,1,1000.0,6,9928.0,6,9928.0
淮安市,2020,2,3100.0,8,13028.0,8,13028.0
淮安市,2021,0,0.0,8,13028.0,8,13028.0
淮安市,2022,3,1300.0,11,14328.0,11,14328.0
淮安市,2023,1,150.0,12,14478.0,7,5550.0
淮安市,2024,2,261.0,14,14739.0,8,4811.0
淮安市,2025,1,300.0,15,15039.0,7,2011.0
深圳市,2015,6,6926.0,6,6926.0,6,6926.0
深圳市,2016,46,212565.1875,52,219491.1875,52,219491.1875
深圳市,2017,54,389472.53,106,608963.7175,106,608963.7175
深圳市,2018,67,269127.0178,173,878090.7353,173,878090.7353
深圳市,2019,56,137588.9261,229,1015679.6614,229,1015679.6614
深圳市,2020,47,87843.0909,276,1103522.7523,270,1096596.7523
深圳市,2021,45,56051.6624,321,1159574.4147,269,940083.2272
深圳市,2022,34,52163.956,355,1211738.3707,249,602774.6532
深圳市,2023,29,19465.2,384,1231203.5707,211,353112.8354
深圳市,2024,15,127749.5167,399,1358953.0874,170,343273.426
深圳市,2025,7,33700.0,406,1392653.0874,130,289130.3351
清远市,2015,0,0.0,0,0.0,0,0.0
清远市,2016,0,0.0,0,0.0,0,0.0
清远市,2017,0,0.0,0,0.0,0,0.0
清远市,2018,0,0.0,0,0.0,0,0.0
清远市,2019,0,0.0,0,0.0,0,0.0
清远市,2020,0,0.0,0,0.0,0,0.0
清远市,2021,0,0.0,0,0.0,0,0.0
清远市,2022,0,0.0,0,0.0,0,0.0
清远市,2023,1,600.0,1,600.0,1,600.0
清远市,2024,1,502.0,2,1102.0,2,1102.0
清远市,2025,0,0.0,2,1102.0,2,1102.0
温州市,2015,1,250.0,1,250.0,1,250.0
温州市,2016,3,2500.0,4,2750.0,4,2750.0
温州市,2017,3,10160.0,7,12910.0,7,12910.0
温州市,2018,7,12250.0,14,25160.0,14,25160.0
温州市,2019,1,1.0,15,25161.0,15,25161.0
温州市,2020,2,300.0,17,25461.0,16,25211.0
温州市,2021,4,900.0,21,26361.0,17,23611.0
温州市,2022,5,13500.0,26,39861.0,19,26951.0
温州市,2023,5,32300.0,31,72161.0,17,47001.0
温州市,2024,4,5200.0,35,77361.0,20,52200.0
温州市,2025,0,0.0,35,77361.0,18,51900.0
渭南市,2015,1,250.0,1,250.0,1,250.0
渭南市,2016,5,912.2,6,1162.2,6,1162.2
渭南市,2017,5,243.1,11,1405.3,11,1405.3
渭南市,2018,1,601.0,12,2006.3,12,2006.3
渭南市,2019,2,1431.7,14,3438.0,14,3438.0
渭南市,2020,0,0.0,14,3438.0,13,3188.0
渭南市,2021,0,0.0,14,3438.0,8,2275.8
渭南市,2022,0,0.0,14,3438.0,3,2032.7
渭南市,2023,0,0.0,14,3438.0,2,1431.7
渭南市,2024,0,0.0,14,3438.0,0,0.0
渭南市,2025,0,0.0,14,3438.0,0,0.0
湖州市,2015,1,,1,,1,
湖州市,2016,3,5080.0,4,,4,
湖州市,2017,2,10650.0,6,,6,
湖州市,2018,7,4375.949,13,,13,
湖州市,2019,6,2098.83,19,,19,
湖州市,2020,1,500.0,20,,19,22704.779
湖州市,2021,14,4571.4,34,,30,22196.179
湖州市,2022,13,5228.81,47,,41,16774.989
湖州市,2023,19,9924.25,66,,53,22323.29
湖州市,2024,21,13603.51,87,,68,33827.97
湖州市,2025,0,0.0,87,,67,33327.97
湘潭市,2015,0,0.0,0,0.0,0,0.0
湘潭市,2016,2,3750.0,2,3750.0,2,3750.0
湘潭市,2017,2,5000.0,4,8750.0,4,8750.0
湘潭市,2018,1,1000.0,5,9750.0,5,9750.0
湘潭市,2019,4,8770.71,9,18520.71,9,18520.71
湘潭市,2020,1,2265.0,10,20785.71,10,20785.71
湘潭市,2021,0,0.0,10,20785.71,8,17035.71
湘潭市,2022,1,5002.0,11,25787.71,7,17037.71
湘潭市,2023,2,1580.0,13,27367.71,8,17617.71
湘潭市,2024,0,0.0,13,27367.71,4,8847.0
湘潭市,2025,0,0.0,13,27367.71,3,6582.0
湛江市,2015,0,0.0,0,0.0,0,0.0
湛江市,2016,1,319.41,1,319.41,1,319.41
湛江市,2017,0,0.0,1,319.41,1,319.41
湛江市,2018,0,0.0,1,319.41,1,319.41
湛江市,2019,0,0.0,1,319.41,1,319.41
湛江市,2020,0,0.0,1,319.41,1,319.41
湛江市,2021,0,0.0,1,319.41,0,0.0
湛江市,2022,0,0.0,1,319.41,0,0.0
湛江市,2023,0,0.0,1,319.41,0,0.0
湛江市,2024,2,5501.0,3,5820.41,2,5501.0
湛江市,2025,0,0.0,3,5820.41,2,5501.0
滁州市,2015,0,0.0,0,0.0,0,0.0
滁州市,2016,1,290.0,1,290.0,1,290.0
滁州市,2017,2,190.0,3,480.0,3,480.0
滁州市,2018,1,100.0,4,580.0,4,580.0
滁州市,2019,2,801.5,6,1381.5,6,1381.5
滁州市,2020,1,500.0,7,1881.5,7,1881.5
滁州市,2021,3,679.7,10,2561.2,9,2271.2
滁州市,2022,4,12200.0,14,14761.2,11,14281.2
滁州市,2023,5,3000.0,19,17761.2,15,17181.2
滁州市,2024,9,5360.0,28,23121.2,22,21739.7
滁州市,2025,2,5500.0,30,28621.2,23,26739.7
滨州市,2015,1,34.5,1,34.5,1,34.5
滨州市,2016,0,0.0,1,34.5,1,34.5
滨州市,2017,0,0.0,1,34.5,1,34.5
滨州市,2018,2,4000.0,3,4034.5,3,4034.5
滨州市,2019,1,,4,,4,
滨州市,2020,1,5000.0,5,,4,
滨州市,2021,0,0.0,5,,4,
滨州市,2022,0,0.0,5,,4,
滨州市,2023,0,0.0,5,,2,
滨州市,2024,0,0.0,5,,1,5000.0
滨州市,2025,0,0.0,5,,0,0.0
漯河市,2015,0,0.0,0,0.0,0,0.0
漯河市,2016,1,1000.0,1,1000.0,1,1000.0
漯河市,2017,0,0.0,1,1000.0,1,1000.0
漯河市,2018,0,0.0,1,1000.0,1,1000.0
漯河市,2019,0,0.0,1,1000.0,1,1000.0
漯河市,2020,0,0.0,1,1000.0,1,1000.0
漯河市,2021,0,0.0,1,1000.0,0,0.0
漯河市,2022,1,880.0,2,1880.0,1,880.0
漯河市,2023,1,500.0,3,2380.0,2,1380.0
漯河市,2024,0,0.0,3,2380.0,2,1380.0
漯河市,2025,0,0.0,3,2380.0,2,1380.0
漳州市,2015,0,0.0,0,0.0,0,0.0
漳州市,2016,5,8410.95,5,8410.95,5,8410.95
漳州市,2017,3,10435.0,8,18845.95,8,18845.95
漳州市,2018,2,94.7,10,18940.65,10,18940.65
漳州市,2019,1,240.0,11,19180.65,11,19180.65
漳州市,2020,1,200.0,12,19380.65,12,19380.65
漳州市,2021,0,0.0,12,19380.65,7,10969.7
漳州市,2022,0,0.0,12,19380.65,4,534.7
漳州市,2023,1,1000.0,13,20380.65,3,1440.0
漳州市,2024,1,668.0,14,21048.65,3,1868.0
漳州市,2025,0,0.0,14,21048.65,2,1668.0
潍坊市,2015,4,1605.1,4,1605.1,4,1605.1
潍坊市,2016,3,3500.0,7,5105.1,7,5105.1
潍坊市,2017,0,0.0,7,5105.1,7,5105.1
潍坊市,2018,2,62000.0,9,67105.1,9,67105.1
潍坊市,2019,1,200.1,10,67305.2,10,67305.2
潍坊市,2020,3,1100.0,13,68405.2,9,66800.1
潍坊市,2021,2,2305.0,15,70710.2,8,65605.1
潍坊市,2022,0,0.0,15,70710.2,8,65605.1
潍坊市,2023,1,35.0,16,70745.2,7,3640.1
潍坊市,2024,1,3000.0,17,73745.2,7,6440.0
潍坊市,2025,0,0.0,17,73745.2,4,5340.0
濮阳市,2015,0,0.0,0,0.0,0,0.0
濮阳市,2016,1,1000.0,1,1000.0,1,1000.0
濮阳市,2017,0,0.0,1,1000.0,1,1000.0
濮阳市,2018,1,500.0,2,1500.0,2,1500.0
濮阳市,2019,1,303.0,3,1803.0,3,1803.0
濮阳市,2020,0,0.0,3,1803.0,3,1803.0
濮阳市,2021,1,211.0,4,2014.0,3,1014.0
濮阳市,2022,1,182.0,5,2196.0,4,1196.0
濮阳市,2023,1,1000.0,6,3196.0,4,1696.0
濮阳市,2024,0,0.0,6,3196.0,3,1393.0
濮阳市,2025,0,0.0,6,3196.0,3,1393.0
烟台市,2015,2,1000.0,2,1000.0,2,1000.0
烟台市,2016,5,8915.029,7,9915.029,7,9915.029
烟台市,2017,2,5963.51,9,15878.539,9,15878.539
烟台市,2018,2,1500.0,11,17378.539,11,17378.539
烟台市,2019,1,30000.0,12,47378.539,12,47378.539
烟台市,2020,2,4160.75,14,51539.289,12,50539.289
烟台市,2021,1,4000.0,15,55539.289,8,45624.26
烟台市,2022,1,210.0,16,55749.289,7,39870.75
烟台市,2023,1,500.0,17,56249.289,6,38870.75
烟台市,2024,1,500.0,18,56749.289,6,9370.75
烟台市,2025,0,0.0,18,56749.289,4,5210.0
焦作市,2015,0,0.0,0,0.0,0,0.0
焦作市,2016,0,0.0,0,0.0,0,0.0
