city,year,fund_est_count,fund_est_scale,fund_est_count_cum,fund_est_scale_cum,fund_est_count_roll5,fund_est_scale_roll5,fund_inv_amt,fund_inv_count,early_inv_amt,early_inv_count,early_inv_amt_share,early_inv_count_share,pat_invent_apply,pat_utility_apply,pat_design_apply,pat_invent_grant,pat_utility_grant,pat_design_grant,pat_apply_total,pat_grant_total,ln_pat_invent_apply,ln_pat_utility_apply,ln_pat_design_apply,ln_pat_invent_grant,ln_pat_utility_grant,ln_pat_design_grant,ln_pat_apply_total,ln_pat_grant_total,fiscal_pressure,fiscal_pressure_l1,lg_debt,lgfv_debt,bond_total,gdp_debt_src,fiscal_revenue,fiscal_expenditure,debt_burden,debt_pressure,fiscal_selfsuff,debt_burden_l1,debt_pressure_l1,fiscal_selfsuff_l1,soccap_fund_count,soccap_amt,gov_amt,gp_amt,unknown_amt,fund_commit_total,matched_commit_amt,soccap_share_total,gov_share_total,soccap_leverage,matched_share_total,fiscal_transparency,fcity_sa_mean,fcity_sa_firms,fcity_sa_median,fcity_sa_rawmean,fcity_fc_mean,fcity_fc_firms,fcity_fc_median,fcity_kz_mean,fcity_kz_firms,fcity_kz_median,fcity_ww_mean,fcity_ww_firms,fcity_ww_median,loan_balance_yearend,deposit_balance_yearend,gdp_finance_src,fin_dev_1,fin_dev_2,fin_dev,marketization,registered_firm_count,entrepreneurship_population_10k,registered_firm_count_filled,entrepreneurship_population_10k_filled,entrepreneurship_activity,gdp,fiscal_scitech,population_resident,secondary_industry,fdi_actual,发明申请量_滞后一期,实用新型申请量_滞后一期,外观设计申请量_滞后一期,发明获得量_滞后一期,实用新型获得量_滞后一期,外观设计获得量_滞后一期,专利申请总量_滞后一期,专利获得总量_滞后一期,发明申请量_对数_滞后一期,实用新型申请量_对数_滞后一期,外观设计申请量_对数_滞后一期,发明获得量_对数_滞后一期,实用新型获得量_对数_滞后一期,外观设计获得量_对数_滞后一期,专利申请总量_对数_滞后一期,专利获得总量_对数_滞后一期
资阳市,2019,0,0.0,1,2000.0,1,2000.0,0.0,0.0,0.0,0.0,,,181.0,480.0,247.0,38.0,355.0,186.0,908.0,579.0,5.204006687076795,6.175867270105761,5.513428746164983,3.6635616461296463,5.87493073085203,5.231108616854587,6.812345094177479,6.363028103540465,0.278098557903869,0.275544242762982,0.0,51.2,51.2,1066.53,52.8,191.8,4.800615079,96.96969697,27.5286757,3.644065309,74.84879539,27.60007919,,,,,,,,,,,,68.57,,,,,,,,,,,,,,8176179.0,14694121.0,7780000.0,1.05092275064267,1.88870449871465,2.93962724935733,4.072370930091236,16834.0,233.0,16834.0,233.0,72.24892704,77.737,239.73,233.0,23.765,,185.0,347.0,160.0,49.0,368.0,159.0,692.0,576.0,5.225746673713202,5.8522024797744745,5.081404364984463,3.912023005428146,5.910796644040527,5.075173815233827,6.541029999189903,6.3578422665081
资阳市,2020,0,0.0,1,2000.0,1,2000.0,0.0,0.0,0.0,0.0,,,176.0,806.0,192.0,37.0,536.0,224.0,1174.0,797.0,5.176149732573829,6.693323668269949,5.262690188904886,3.6375861597263857,6.285998094508865,5.41610040220442,7.069023426578259,6.682108597449809,0.261286684768576,0.278098557903869,0.0,73.4,73.4,777.8,53.0859,190.8888,9.436873232,138.26647,27.80985579,4.800615079,96.96969697,27.5286757,,,,,,,,,,,,66.17,,,,,,,,,,,,,,10177681.0,15986461.0,8080000.0,1.25961398514851,1.9785224009901,3.23813638613861,3.9713707204484527,23087.0,230.86,23087.0,230.86,100.0043316,80.75,247.81,231.0,22.863,,181.0,480.0,247.0,38.0,355.0,186.0,908.0,579.0,5.204006687076795,6.175867270105761,5.513428746164983,3.6635616461296463,5.87493073085203,5.231108616854587,6.812345094177479,6.363028103540465
资阳市,2021,2,2306.2,3,4306.2,2,2306.2,0.0,0.0,0.0,0.0,,,144.0,615.0,296.0,44.0,1002.0,301.0,1055.0,1347.0,4.976733742420574,6.423246963533519,5.6937321388027,3.80666248977032,6.910750787961936,5.71042701737487,6.962243464266207,7.206377291472252,0.288899930032153,0.261286684768576,0.0,64.24,64.24,807.5,,,7.955417957,,,9.436873232,138.26647,27.80985579,2.0,0.0,220610.0,10.0,0.0,220620.0,220600.0,0.0,0.9999546731937268,0.0,0.9999093463874535,30.45,,,,,,,,,,,,,,11285162.0,16823088.0,8910000.0,1.26657261503928,1.88811313131313,3.15468574635241,4.437775461020334,20126.0,228.4,20126.0,228.4,88.117338,89.05,245.79,228.4,26.253,,176.0,806.0,192.0,37.0,536.0,224.0,1174.0,797.0,5.176149732573829,6.693323668269949,5.262690188904886,3.6375861597263857,6.285998094508865,5.41610040220442,7.069023426578259,6.682108597449809
资阳市,2022,0,0.0,3,4306.2,2,2306.2,0.0,0.0,0.0,0.0,,,165.0,626.0,299.0,26.0,624.0,301.0,1090.0,951.0,5.111987788356544,6.440946540632921,5.703782474656201,3.295836866004329,6.437751649736401,5.71042701737487,6.994849985833071,6.858565034791365,0.242484397867208,0.288899930032153,0.0,46.56,46.56,948.2,60.86,246.24,4.910356465,76.50345054,24.7157245,7.955417957,,,,,,,,,,,,,,48.79,,,,,,,,,,,,,,13036516.0,18851361.0,9480000.0,1.37515991561181,1.98854018987342,3.36370010548523,3.757592335562844,29154.0,226.9,29154.0,226.9,128.4883208,94.816,258.81,226.9,29.044,,144.0,615.0,296.0,44.0,1002.0,301.0,1055.0,1347.0,4.976733742420574,6.423246963533519,5.6937321388027,3.80666248977032,6.910750787961936,5.71042701737487,6.962243464266207,7.206377291472252
资阳市,2023,0,0.0,3,4306.2,2,2306.2,0.0,0.0,0.0,0.0,,,156.0,990.0,310.0,64.0,754.0,280.0,1456.0,1098.0,5.056245805348308,6.898714534329988,5.739792912179234,4.174387269895637,6.626717749249025,5.638354669333745,7.284134806195205,7.002155954403621,0.275500616710262,0.242484397867208,0.0,70.68,70.68,1019.2,70.31,255.22,6.9349,100.5262,27.5488,4.910356465,76.50345054,24.7157245,,,,,,,,,,,,39.87,,,,,,,,,,,,,,14678734.0,20965452.0,10190000.0,1.44050382728165,2.05745358194308,3.49795740922473,3.993414443401357,30962.0,225.3,30962.0,225.3,137.4256547,101.92,271.73,225.0,29.97,,165.0,626.0,299.0,26.0,624.0,301.0,1090.0,951.0,5.111987788356544,6.440946540632921,5.703782474656201,3.295836866004329,6.437751649736401,5.71042701737487,6.994849985833071,6.858565034791365
资阳市,2024,0,0.0,3,4306.2,2,2306.2,0.0,0.0,0.0,0.0,,,120.0,240.0,56.0,99.0,796.0,188.0,416.0,1083.0,4.795790545596741,5.484796933490655,4.04305126783455,4.605170185988092,6.680854678790215,5.241747015059643,6.0330862217988015,6.988413181999592,0.305379076662431,0.275500616710262,,,,,,,,,,,,,,,,,,,,,,,,58.68,,,,,,,,,,,,,,14944200.0,22086100.0,8705100.0,1.71671778612537,2.53714489207476,4.25386267820014,4.616687844133842,21045.0,221.8,21045.0,221.8,94.88277728,109.0,,221.8,32.97,,156.0,990.0,310.0,64.0,754.0,280.0,1456.0,1098.0,5.056245805348308,6.898714534329988,5.739792912179234,4.174387269895637,6.626717749249025,5.638354669333745,7.284134806195205,7.002155954403621
赣州市,2015,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,476.0,2263.0,1932.0,172.0,1979.0,1880.0,4671.0,4031.0,6.1675164908883415,7.724888439323074,7.566828479208331,5.153291594497779,7.590852123688581,7.53955882930103,8.449342524508063,8.302017809751204,0.399154940843583,0.420142669472444,0.0,151.54649,151.54649,1843.5921,225.3118,536.2745,8.220174625,67.26078705,42.01426695,7.951077323,72.16276509,38.34586779,,,,,,,,,,,,29.630159,3.721467666666667,3.0,3.746223,-3.721467666666667,0.293090625,2.0,0.2857815,2.610951125,2.0,2.5886560000000003,-0.954022,3.0,-0.952191,22975519.0,33559106.0,19738688.0,1.16398410066566,1.70016902845822,2.86415312912388,3.756126508174856,63543.0,866.23078,63543.0,866.23078,73.35574014,,,960.63,,137013.0,,,,,,,,,,,,,,,,
赣州市,2016,14,69001.3,14,69001.3,14,69001.3,0.0,0.0,0.0,0.0,,,1066.0,3319.0,3283.0,207.0,2829.0,2329.0,7668.0,5365.0,6.9726062513017535,8.107720061910534,8.096817470572319,5.337538079701318,7.948031990637284,7.753623546559746,8.94494150776486,8.58783803098557,0.359296739301952,0.399154940843583,0.0,184.0,184.0,1973.87,245.5127,615.0812,9.321789176,74.9452065,39.91549408,8.220174625,67.26078705,42.01426695,1.0,70130.0,0.0,0.0,30000.0,100130.0,70120.0,0.7003894936582443,0.0,inf,0.7002896234894637,63.54,3.753317000000001,3.0,3.788687,-3.753317000000001,0.22788325,2.0,0.2121845,4.8688665,2.0,4.788895999999999,-0.9506373333333332,3.0,-0.98788,28421841.0,41418374.0,22071959.0,1.28769000522337,1.87651553720266,3.16420554242603,3.754610649379662,76019.0,873.16963,76019.0,873.16963,87.06097577,,,858.87,,151543.0,476.0,2263.0,1932.0,172.0,1979.0,1880.0,4671.0,4031.0,6.1675164908883415,7.724888439323074,7.566828479208331,5.153291594497779,7.590852123688581,7.53955882930103,8.449342524508063,8.302017809751204
赣州市,2017,2,10000.0,16,79001.3,16,79001.3,,1.0,,1.0,,1.0,2359.0,4987.0,2959.0,271.0,2638.0,3026.0,10305.0,5935.0,7.766416898019655,8.514790306799927,7.992944547318106,5.605802066295998,7.878155336503324,8.01532730902172,9.24048152888817,8.688790784847216,0.316057528309647,0.359296739301952,0.0,200.0,200.0,2207.1959,243.1808,676.8244,9.061270909,82.243335,35.92967393,9.321789176,74.9452065,39.91549408,,,,,,,,,,,,61.04,3.762057333333333,3.0,3.831694,-3.762057333333333,0.1610298,3.0,0.1367785,3.8657122,3.0,3.9562865,-0.9711246666666667,3.0,-1.014738,34159791.0,47535691.0,25072166.0,1.36245871218306,1.89595470132098,3.25841341350404,3.614333155188429,95285.0,881.23173,95285.0,881.23173,108.1270644,,,863.56,,166738.0,1066.0,3319.0,3283.0,207.0,2829.0,2329.0,7668.0,5365.0,6.9726062513017535,8.107720061910534,8.096817470572319,5.337538079701318,7.948031990637284,7.753623546559746,8.94494150776486,8.58783803098557
赣州市,2018,1,2000.0,17,81001.3,17,81001.3,0.0,0.0,0.0,0.0,,,2183.0,7248.0,3732.0,424.0,5369.0,3225.0,13163.0,9018.0,7.688913336864796,8.888618807300878,8.224967478914584,6.052089168924417,8.58858318750291,8.078998258685154,9.48524111006323,9.107088742165708,0.309257017615562,0.316057528309647,0.0,240.75851,240.75851,2524.01,245.3663,776.3343,9.538730433,98.12207707,31.60575283,9.061270909,82.243335,35.92967393,,,,,,,,,,,,56.34,3.72838825,4.0,3.714245,-3.72838825,0.4173169166666666,4.0,0.4843625,2.1901711666666666,4.0,2.0589895,-0.97372375,4.0,-1.01169,40471943.0,50625671.0,28072372.0,1.4417001527338,1.803398408941,3.2450985616748,3.69673396896856,99858.0,886.24217,99858.0,886.24217,112.6757487,,,867.76,,184420.0,2359.0,4987.0,2959.0,271.0,2638.0,3026.0,10305.0,5935.0,7.766416898019655,8.514790306799927,7.992944547318106,5.605802066295998,7.878155336503324,8.01532730902172,9.24048152888817,8.688790784847216
赣州市,2019,4,1186.01,21,82187.31,21,82187.31,100.0,1.0,0.0,0.0,0.0,0.0,1958.0,8407.0,5741.0,443.0,6832.0,4956.0,16106.0,12231.0,7.580189417944541,9.036938912556788,8.655562860681009,6.095824562432225,8.829519094780778,8.508555998020574,9.68700923909068,9.411810747608898,0.278296743464809,0.309257017615562,0.0,346.90851,346.90851,2807.24,265.2152,857.5883,12.35763633,130.8026501,30.92570176,9.538730433,98.12207707,31.60575283,4.0,34314.0,74099.95999999999,8522.029999999999,1665.0,118600.99,103413.96,0.2893230486524606,0.6247836548413297,0.4630771730511056,0.8719485393840304,64.4,3.76361,4.0,3.746877,-3.76361,0.4394125,4.0,0.450109,3.0304652142857145,4.0,3.0066215,-0.98017425,4.0,-0.990645,48243395.0,54299116.0,34740000.0,1.38869876223374,1.56301427748993,2.95171303972366,3.4404502135557395,102547.0,891.78367,102547.0,891.78367,114.9908924,,,870.8,,201182.0,2183.0,7248.0,3732.0,424.0,5369.0,3225.0,13163.0,9018.0,7.688913336864796,8.888618807300878,8.224967478914584,6.052089168924417,8.58858318750291,8.078998258685154,9.48524111006323,9.107088742165708
赣州市,2020,6,4401.3,27,86588.61,27,86588.61,,1.0,0.0,0.0,,0.0,3344.0,8266.0,7841.0,991.0,9202.0,7430.0,19451.0,17623.0,8.11522197256233,9.020026965252676,8.967249182852276,6.899723107284872,9.127284796838858,8.91341571815747,9.875705171523675,9.777016888482178,0.292620380334378,0.278296743464809,0.0,500.0,500.0,3474.3358,280.37,1007.59,14.3912399,178.3357706,27.82580216,12.35763633,130.8026501,30.92570176,5.0,326050.0,302530.0,1450.0,0.0,630030.0,337750.0,0.5175150389663984,0.4801834833261908,1.077744355931643,0.5360855832261956,76.56,3.8196813333333335,6.0,3.7925255,-3.8196813333333335,0.4438656749999999,6.0,0.449509,2.048854625,6.0,1.718128,-0.9905818333333332,6.0,-0.994648,57644086.0,60093451.0,36450000.0,1.58145640603567,1.6486543484225,3.23011075445816,3.7442942523124754,110636.0,897.0014,110636.0,897.0014,123.3398298,,,,,216577.0,1958.0,8407.0,5741.0,443.0,6832.0,4956.0,16106.0,12231.0,7.580189417944541,9.036938912556788,8.655562860681009,6.095824562432225,8.829519094780778,8.508555998020574,9.68700923909068,9.411810747608898
赣州市,2021,10,22652.12,37,109240.73,23,40239.43,10.0,2.0,10.0,2.0,,1.0,3076.0,6795.0,8457.0,1400.0,9162.0,9169.0,18328.0,19731.0,8.031710375322042,8.824089482791823,9.042868018032436,7.244941546337007,9.122928914965213,9.123692565250511,9.816239783971849,9.88999696235363,0.305972528383806,0.292620380334378,0.0,729.115,729.115,0.0,,,,,,14.3912399,178.3357706,27.82580216,7.0,503369.9,167369.6,2112.0,100.0,672951.5,472944.4,0.7480032364888108,0.2487097509998863,3.007534821138367,0.7027912115509067,59.13,3.847850375,8.0,3.8256845,-3.847850375,0.4125913392857143,8.0,0.3875214999999999,1.3816930714285716,8.0,1.9140105,-1.021406625,8.0,-1.038607,66116574.0,64154872.0,41690000.0,1.58590966658671,1.5388551691053,3.12476483569201,4.35479898007874,152192.0,898.0002,152192.0,898.0002,169.4788041,,,898.0,,235099.0,3344.0,8266.0,7841.0,991.0,9202.0,7430.0,19451.0,17623.0,8.11522197256233,9.020026965252676,8.967249182852276,6.899723107284872,9.127284796838858,8.91341571815747,9.875705171523675,9.777016888482178
赣州市,2022,9,1313.17,46,110553.9,30,31552.6,,1.0,,1.0,,1.0,3495.0,5341.0,7231.0,1231.0,6921.0,7539.0,16067.0,15691.0,8.159374736775426,8.583355393669907,8.886270902072013,7.116394144093465,8.84246002419529,8.927977461002001,9.684584995479172,9.660906307329444,0.297826247303828,0.305972528383806,0.0,849.805,849.805,4523.63,305.8,987.74,18.78590866,277.8956835,30.95956426,,,,9.0,60670.0,65000.0,5617.0,30.0,131317.0,95200.0,0.4620117730377636,0.4949854169681001,0.9333846153846154,0.7249632568517405,63.26,3.895940545454545,11.0,3.885227,-3.895940545454545,0.440030775,11.0,0.333435,1.1091006375,11.0,1.3258665,-1.0437806363636364,11.0,-1.054516,74506718.0,72690554.0,45240000.0,1.64692126436782,1.60677617152962,3.25369743589744,4.295046438483678,138418.0,898.8068,138418.0,898.8068,154.0019501,,,898.81,,37287.0,3076.0,6795.0,8457.0,1400.0,9162.0,9169.0,18328.0,19731.0,8.031710375322042,8.824089482791823,9.042868018032436,7.244941546337007,9.122928914965213,9.123692565250511,9.816239783971849,9.88999696235363
赣州市,2023,9,3344.13,55,113898.03,38,32896.73,0.0,0.0,0.0,0.0,,,3980.0,6098.0,7261.0,1469.0,4810.0,6815.0,17339.0,13094.0,8.289288323000317,8.715880102296456,8.89041055197428,7.293017679772782,8.478660241699453,8.827028068509152,9.760771250334534,9.479985756941812,0.292227247768793,0.297826247303828,0.0,812.1992,812.1992,4606.2,319.59,1100.67,17.6327,254.1379,29.036,18.78590866,277.8956835,30.95956426,9.0,133351.0,197027.0,3850.0,0.0,334228.0,287527.0,0.3989821319578251,0.5894987852603611,0.6768158678759764,0.860272029871824,57.73,3.883024769230769,13.0,3.901241,-3.883024769230769,0.4699359791666666,13.0,0.3911065,0.63512159375,13.0,1.0203035,-1.0282695384615386,13.0,-1.040808,82734616.0,78019672.0,46060000.0,1.7962356925749,1.69387042987408,3.49010612244898,4.2118367699629085,138905.0,898.9189,138905.0,898.9189,154.5245072,,,898.92,,21187.0,3495.0,5341.0,7231.0,1231.0,6921.0,7539.0,16067.0,15691.0,8.159374736775426,8.583355393669907,8.886270902072013,7.116394144093465,8.84246002419529,8.927977461002001,9.684584995479172,9.660906307329444
赣州市,2024,8,8011.09,63,121909.12,42,39721.81,0.0,0.0,0.0,0.0,,,3170.0,1418.0,2460.0,1626.0,5070.0,5236.0,7048.0,11932.0,8.061802274538348,7.257707677160043,7.808323050391055,7.394493107219038,8.531293315795018,8.563504094279487,8.860641041773876,9.387062950369655,0.280313465141547,0.292227247768793,,,,,,,,,,,,,8.0,397293.6,360815.4,13000.0,0.0,771109.0,521065.4,0.5152236583933011,0.4679175058260246,1.1010993433207117,0.6757350776608755,60.13,3.914375461538462,13.0,3.936361,-3.914375461538462,0.4948967211538461,13.0,0.476387,2.1026557884615382,13.0,2.0908345,-1.0125516923076925,13.0,-1.032919,90553700.0,85288400.0,49404700.0,1.83289646531605,1.72632158478849,3.55921805010454,4.226706134985071,113645.0,896.06,113645.0,896.06,126.8274446,,,896.06,,11400.0,3980.0,6098.0,7261.0,1469.0,4810.0,6815.0,17339.0,13094.0,8.289288323000317,8.715880102296456,8.89041055197428,7.293017679772782,8.478660241699453,8.827028068509152,9.760771250334534,9.479985756941812
赤峰市,2015,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,155.0,322.0,67.0,48.0,308.0,65.0,544.0,421.0,5.049856007249537,5.777652323222656,4.219507705176107,3.8918202981106265,5.733341276897746,4.189654742026425,6.300785794663244,6.045005314036012,0.251973449924416,0.271962321491937,0.0,32.4,32.4,1778.37,98.0258,360.4389,1.821893082,33.05252291,27.19623215,2.135035162,39.48061063,26.21739645,,,,,,,,,,,,53.757143,3.954284666666666,3.0,3.995112,-3.954284666666666,0.398524,1.0,0.3992485,-1.526043,1.0,-1.5134115,-1.0095123333333331,3.0,-1.016949,11631370.0,14947718.0,18612749.0,0.62491413815337,0.803090290424053,1.42800442857742,3.078225285313562,48806.0,415.78,48806.0,415.78,117.3841936,186.12749,143.38,429.95,88.259,8560.0,,,,,,,,,,,,,,,,
赤峰市,2016,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,193.0,377.0,116.0,61.0,310.0,96.0,686.0,467.0,5.267858159063328,5.934894195619588,4.762173934797756,4.127134385045092,5.739792912179234,4.574710978503383,6.532334292222349,6.148468295917647,0.254706980682614,0.251973449924416,0.0,27.6,27.6,1861.27,104.5777,415.0346,1.482858478,26.39185983,25.19734499,1.821893082,33.05252291,27.19623215,,,,,,,,,,,,56.92,3.9909536666666665,3.0,4.021613,-3.9909536666666665,0.3957637499999999,3.0,0.4411195,1.0892536666666668,3.0,1.5938055,-1.0186953333333333,3.0,-0.994979,13814954.0,18425687.0,19332792.0,0.714586594631546,0.953079462087007,1.66766605671855,3.100434273172364,55241.0,413.14,55241.0,413.14,133.7101225,193.3282872,139.24,413.14,90.857,11217.0,155.0,322.0,67.0,48.0,308.0,65.0,544.0,421.0,5.049856007249537,5.777652323222656,4.219507705176107,3.8918202981106265,5.733341276897746,4.189654742026425,6.300785794663244,6.045005314036012
赤峰市,2017,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,178.0,528.0,81.0,55.0,323.0,83.0,787.0,461.0,5.187385805840755,6.270988431858299,4.406719247264253,4.02535169073515,5.780743515792329,4.430816798843313,6.669498089857879,6.135564891081739,0.217678473360346,0.254706980682614,0.0,31.8,31.8,1933.282872,111.7777,438.8482,1.644870518,28.44932397,25.47069807,1.482858478,26.39185983,25.19734499,,,,,,,,,,,,22.24,4.032965,3.0,4.063921,-4.032965,0.3884874,3.0,0.3968815,1.3116171,3.0,1.666538,-1.037322,3.0,-1.055085,16538742.0,21619131.0,17415596.0,0.949651220664512,1.24136612953125,2.19101735019577,3.16041305410092,58121.0,411.23,58121.0,411.23,141.334533,140.68,122.02,411.23,50.27,17000.0,193.0,377.0,116.0,61.0,310.0,96.0,686.0,467.0,5.267858159063328,5.934894195619588,4.762173934797756,4.127134385045092,5.739792912179234,4.574710978503383,6.532334292222349,6.148468295917647
赤峰市,2018,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,273.0,751.0,140.0,72.0,604.0,91.0,1164.0,767.0,5.613128106388071,6.62273632394984,4.948759890378168,4.290459441148391,6.405228458030842,4.5217885770490405,7.060476365999801,6.643789733147672,0.201300620311005,0.217678473360346,0.0,9.5,9.5,1406.8,100.6776,462.506,0.675291442,9.436061249,21.76784734,1.644870518,28.44932397,25.47069807,,,,,,,,,,,,51.2,4.071835,3.0,4.105981,-4.071835,0.30803875,3.0,0.361917,0.7959405833333334,3.0,1.6415165,-0.998573,3.0,-1.002907,18685400.0,23103800.0,15498400.0,1.20563412997471,1.4907216228772,2.69635575285191,2.962681094528196,55728.0,407.82,55728.0,407.82,136.6485214,154.98,205.25,407.82,47.73384,,178.0,528.0,81.0,55.0,323.0,83.0,787.0,461.0,5.187385805840755,6.270988431858299,4.406719247264253,4.02535169073515,5.780743515792329,4.430816798843313,6.669498089857879,6.135564891081739
赤峰市,2019,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,371.0,1026.0,130.0,52.0,732.0,135.0,1527.0,919.0,5.918893854273146,6.934397209928558,4.875197323201151,3.970291913552122,6.597145701886651,4.912654885736052,7.331714969726466,6.824373670043086,0.202483055569515,0.201300620311005,0.0,8.0,8.0,1520.0,108.2,538.3,0.526315789,7.393715342,20.10031581,0.675291442,9.436061249,21.76784734,,,,,,,,,,,,43.99,4.111105666666667,3.0,4.144247,-4.111105666666667,0.2933855833333333,3.0,0.323893,1.7925369166666665,3.0,2.227977,-1.003966,3.0,-0.983198,20081119.0,24215065.0,17080000.0,1.17570954332553,1.41774385245902,2.59345339578454,3.1333578125957176,61209.0,405.96,61209.0,405.96,150.7759385,170.83785,176.97,405.96,50.82242,,273.0,751.0,140.0,72.0,604.0,91.0,1164.0,767.0,5.613128106388071,6.62273632394984,4.948759890378168,4.290459441148391,6.405228458030842,4.5217885770490405,7.060476365999801,6.643789733147672
赤峰市,2020,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,411.0,1749.0,138.0,53.0,1253.0,146.0,2298.0,1452.0,6.021023349349527,7.467371066917559,4.934473933130692,3.9889840465642745,7.134093721192866,4.990432586778736,7.740229524763182,7.281385663570282,0.192325405863891,0.202483055569515,0.0,1.4,1.4,1708.3785,110.4,545.2,0.081949053,1.268115942,20.24944974,0.526315789,7.393715342,20.10031581,,,,,,,,,,,,71.09,4.151140666666667,3.0,4.184006,-4.151140666666667,0.3640061,3.0,0.3829605,1.65086725,3.0,1.5089745,-1.0133996666666667,3.0,-1.022382,21550474.0,26057691.0,17630000.0,1.22237515598412,1.47803125354509,2.70040640952921,2.8977374994182066,60831.0,403.13,60831.0,403.13,150.8967331,176.36,157.23,403.13,54.996,,371.0,1026.0,130.0,52.0,732.0,135.0,1527.0,919.0,5.918893854273146,6.934397209928558,4.875197323201151,3.970291913552122,6.597145701886651,4.912654885736052,7.331714969726466,6.824373670043086
赤峰市,2021,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,406.0,1736.0,120.0,74.0,2045.0,160.0,2262.0,2279.0,6.008813185442595,7.459914766241105,4.795790545596741,4.31748811353631,7.6236419465115715,5.081404364984463,7.724446645633537,7.731930721948486,0.221800725353235,0.192325405863891,0.0,0.8,0.8,0.0,,,,,,0.081949053,1.268115942,20.24944974,,,,,,,,,,,,41.31,4.147796,2.0,4.147796,-4.147796,0.4114445625,2.0,0.409154,1.771857375,2.0,1.884732,-0.998514,2.0,-0.998514,24453209.0,28519445.0,19750000.0,1.23813716455696,1.44402253164557,2.68215969620253,3.574987715735561,61728.0,401.9,61728.0,401.9,153.5904454,197.51,264.69,401.91,67.02,,411.0,1749.0,138.0,53.0,1253.0,146.0,2298.0,1452.0,6.021023349349527,7.467371066917559,4.934473933130692,3.9889840465642745,7.134093721192866,4.990432586778736,7.740229524763182,7.281385663570282
赤峰市,2022,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,370.0,1415.0,117.0,96.0,1798.0,107.0,1902.0,2001.0,5.916202062607435,7.255591274253665,4.770684624465665,4.574710978503383,7.494986233950533,4.68213122712422,7.551186867296149,7.601901959875166,0.198644751158289,0.221800725353235,0.0,5.4,5.4,2148.4,113.87,570.68,0.251349842,4.742249934,19.95338894,,,,,,,,,,,,,,,59.14,4.159061,2.0,4.159061,-4.159061,0.1083963125,2.0,0.113849,2.4365734375,2.0,2.373047,-1.047778,2.0,-1.047778,25893925.0,32587597.0,21480000.0,1.20548999068901,1.51711345437616,2.72260344506518,3.789351681038536,50244.0,400.1,50244.0,400.1,125.5786053,214.84,268.6,400.1,72.34,3000.0,406.0,1736.0,120.0,74.0,2045.0,160.0,2262.0,2279.0,6.008813185442595,7.459914766241105,4.795790545596741,4.31748811353631,7.6236419465115715,5.081404364984463,7.724446645633537,7.731930721948486
赤峰市,2023,1,100.0,1,100.0,1,100.0,0.0,0.0,0.0,0.0,,,334.0,1821.0,146.0,152.0,1308.0,125.0,2301.0,1585.0,5.814130531825066,7.507690077819904,4.990432586778736,5.030437921392435,7.1770187659099,4.836281906951478,7.741533589281828,7.368970402194793,0.178886230618994,0.198644751158289,0.0,5.4,5.4,2197.5,121.33,674.38,0.2457,4.4507,17.9913,0.251349842,4.742249934,19.95338894,,,,,,,,,,,,57.89,4.191537,2.0,4.191537,-4.191537,0.2310078125,2.0,0.2354689999999999,1.3457109375,2.0,1.346897,-1.122149,2.0,-1.122149,29331610.0,36837356.0,21980000.0,1.33446815286624,1.67594886260237,3.01041701546861,3.274846972557897,69299.0,396.67,69299.0,396.67,174.7018933,219.75,334.64,396.67,71.63,,370.0,1415.0,117.0,96.0,1798.0,107.0,1902.0,2001.0,5.916202062607435,7.255591274253665,4.770684624465665,4.574710978503383,7.494986233950533,4.68213122712422,7.551186867296149,7.601901959875166
赤峰市,2024,0,0.0,1,100.0,1,100.0,0.0,0.0,0.0,0.0,,,336.0,520.0,48.0,165.0,1690.0,121.0,904.0,1976.0,5.820082930352362,6.255750041753367,3.8918202981106265,5.111987788356544,7.43307534889858,4.804021044733257,6.807934943699926,7.589335823170617,0.197232337946103,0.178886230618994,,,,,,,,,,,,,,,,,,,,,,,,55.45,4.223728,2.0,4.223728,-4.223728,0.1832187499999999,2.0,0.186444,-0.1504005,2.0,-0.1456365,-1.1171615,2.0,-1.1171615,31666000.0,40262000.0,23221000.0,1.36367942810387,1.73386159080143,3.0975410189053,3.382476329206118,63328.0,393.07,63328.0,393.07,161.1112524,232.21,,393.1,61.18,,334.0,1821.0,146.0,152.0,1308.0,125.0,2301.0,1585.0,5.814130531825066,7.507690077819904,4.990432586778736,5.030437921392435,7.1770187659099,4.836281906951478,7.741533589281828,7.368970402194793
